Time Step,Label Index,Name (NA),Volume (µm³),Equivalent Spherical Diameter (µm),Aspect Ratio,Center Of Mass X (µm),Center Of Mass Y (µm),Center Of Mass Z (µm),Sphericity
0,298,,396841815.6,911.7440445,1.231479721,16193.71846,21701.76813,7898.88513,0.927084112
0,299,,400719620.3,914.7041756,1.069556431,18338.16676,17322.88134,9765.753031,0.929155802
0,300,,415251538.7,925.6302577,1.590619838,13852.14853,18822.81678,14076.48394,0.94122789
0,301,,393538083.6,909.2068827,1.043098378,13259.40486,16688.06506,7217.396734,0.961366692
0,302,,401006656.7,914.922525,1.063636264,17058.22009,16904.92321,5024.4411,0.909980921
0,303,,395372864.9,910.6176822,1.052050968,19295.92357,17902.15629,14451.98954,0.960938432
0,304,,397207646.2,912.0241238,1.043010694,15369.88084,18754.64374,13572.34647,0.950935097
0,305,,396689855.2,911.6276533,1.074120834,19759.27717,14114.25248,8993.650282,0.933061998
0,306,,402036610.6,915.7051574,1.03837015,18465.52905,16087.94416,8664.732387,0.915687345
0,307,,397500310.7,912.2480634,1.088257916,17570.44037,20564.39002,11501.62392,0.947577441
0,308,,393020292.5,908.8079499,1.072265891,18465.81369,13519.62846,7953.720356,0.937244489
0,309,,401839624.9,915.5555771,1.019886517,17811.6129,19158.56328,8176.940147,0.926043888
0,310,,401006656.7,914.922525,1.025844349,18530.83822,15146.75833,7964.943192,0.929699173
0,311,,404090890.3,917.2621629,1.134842154,14832.84601,16523.1441,7233.175814,0.925065079
0,312,,399380117.4,913.6838307,1.08078824,15638.24285,19095.31096,11650.42469,0.942346396
0,313,,398451470.4,912.9751088,1.12780091,17661.18919,17829.50947,14490.30379,0.963604954
0,314,,400804042.8,914.7684068,1.047819219,17919.74879,15367.473,4566.937346,0.914374693
0,315,,399442027.2,913.7310397,1.037964276,19782.36748,19081.85017,12011.39266,0.941815368
0,316,,401203642.4,915.0723123,1.032407564,17673.70256,20227.23564,6409.117639,0.922573901
0,317,,399306951.3,913.6280319,1.066979325,17458.78236,18775.00334,14085.45075,0.953779409
0,318,,394714369.8,910.1118555,1.050282964,21350.67463,19387.27303,14618.16607,0.971555051
0,319,,400792786.4,914.7598432,1.037534252,20285.60583,18901.40415,9289.036599,0.93379204
0,320,,398637199.8,913.1169412,1.016259957,16444.17982,19491.62759,13977.53365,0.958265774
0,321,,410985390.7,922.4494735,1.24932502,17133.35205,18630.9312,4754.660451,0.90035105
0,322,,403556214.8,916.8574238,1.043439928,18860.28157,17520.84954,8714.693304,0.930202366
0,323,,396397190.7,911.4034087,1.061341371,18494.07853,14517.39057,6063.102366,0.918854207
0,324,,399380117.4,913.6838307,1.097654686,19741.70489,21051.61853,7174.799785,0.927595194
0,325,,402137917.5,915.7820654,1.044658242,20428.20623,16144.45533,6150.820635,0.926241477
0,326,,404743757.3,917.7558868,1.112704114,20018.12358,16867.95055,7939.430209,0.926809566
0,327,,398761019.4,913.2114717,1.049098674,21571.44188,16667.99835,7899.656855,0.925156758
0,328,,398400816.9,912.9364196,1.056684018,20727.40841,16931.22045,6639.544684,0.92674976
0,329,,407799850.1,920.0599927,1.067272662,15881.41806,17480.22599,7201.072559,0.908376176
0,330,,406415321.9,919.0175749,1.076040714,18837.67014,17988.46706,4248.877794,0.904168098
0,331,,401952188.1,915.6410576,1.042479268,16167.65541,18407.61136,11328.2946,0.939176644
0,332,,401355602.8,915.1878291,1.178453004,21445.6471,16169.65821,10476.45945,0.943056151
0,333,,404259735.2,917.3899011,1.144397042,19238.07553,19382.00594,6202.597787,0.927067722
0,334,,403336716.4,916.6911643,1.055990002,18464.46242,16064.19683,11857.3799,0.941690859
0,335,,397089454.8,911.9336554,1.03414089,21607.25948,16658.70859,13535.02932,0.9580932
0,336,,404361042.2,917.4665269,1.090430766,17691.16738,14940.85055,5992.928831,0.916761234
0,337,,409567093.5,921.3871362,1.054005656,17531.95374,17507.67057,3093.914666,0.886389319
0,338,,397590361.4,912.3169457,1.066638205,14134.17309,18245.72273,5925.077076,0.917067264
0,339,,402261737.1,915.8760466,1.02674346,16188.10853,20071.18255,12778.20919,0.949104224
0,340,,619328751,1057.566145,2.883412222,19656.49341,18408.32962,2119.212671,0.193536838
0,341,,411030416,922.4831585,1.264219577,16418.86669,15178.71645,12003.77938,0.932794742
0,342,,400781530.1,914.7512794,1.067512701,19723.01072,18699.70439,14597.74329,0.961490351
0,343,,402526260.8,916.0767598,1.042989993,13178.13864,18248.70821,7880.566689,0.950657753
0,344,,404980140.2,917.934518,1.077013608,16767.92666,14876.90796,10286.22202,0.939049494
0,345,,403938929.9,917.1471681,1.05986936,16593.45894,21034.85482,8981.293711,0.935359352
0,346,,404574912.4,917.6282505,1.028429567,16875.68777,15618.35553,11248.81997,0.937368002
0,347,,402166058.4,915.8034265,1.061459981,14845.38208,19681.2082,5131.688941,0.922199777
0,348,,404012096,917.2025396,1.065883007,14402.67863,19029.96105,5573.758463,0.934174775
0,349,,402616311.4,916.1450677,1.023033715,16534.57246,21647.5308,6726.433346,0.953212017
0,350,,405486674.9,918.3170651,1.056144093,17310.57683,15096.90998,12005.08488,0.948375275
0,351,,403922045.4,917.1343892,1.077106831,14778.02334,17502.54286,5304.044466,0.931021664
0,352,,408874829.4,920.8677235,1.066266015,14914.79019,18722.24249,7236.708408,0.922981057
0,353,,405362855.3,918.223583,1.095653977,20875.09096,20193.79308,7928.345547,0.923371488
0,354,,403651893.6,916.9298771,1.049199863,15418.95711,14827.32749,11722.15673,0.947900099
0,355,,406893715.8,919.3780272,1.072874228,19491.71751,18890.16087,3170.091002,0.881658954
0,356,,413506808,924.3320544,1.098002438,15731.03439,19051.24731,6903.458472,0.907040924
0,357,,408300756.7,920.4365463,1.107411678,17946.21823,16409.34652,12564.57164,0.94148156
0,358,,409966693.1,921.6866933,1.019174677,16753.78675,17914.9993,8773.172652,0.928113593
0,359,,403060936.4,916.4821886,1.033516965,14812.63888,15135.70745,14096.14435,0.952028814
0,360,,408593421.2,920.6564126,1.07076835,15210.94494,18929.18661,6129.302522,0.930627396
0,361,,406223964.3,918.8733148,1.049702255,14794.82256,16796.45293,13249.96382,0.949210928
0,362,,408570908.5,920.6395035,1.05876819,20078.9372,15509.8695,6737.23057,0.927680788
0,363,,407130098.7,919.5560288,1.101274286,17579.78764,15211.27388,10503.56877,0.944822552
0,364,,406505372.5,919.0854464,1.134779468,15491.02553,19441.67456,12496.04168,0.955426445
0,365,,414109021.5,924.7805559,1.083199042,17977.11443,16924.43413,3672.901232,0.906452161
0,366,,409291313.5,921.1802859,1.05654294,15853.71613,18304.52554,5808.400602,0.922742167
0,367,,401957816.3,915.6453312,1.051542871,21389.01768,15985.02407,12968.45587,0.950905701
0,368,,406567282.3,919.1321022,1.062941327,16663.97636,21009.12138,13471.79069,0.943185685
0,369,,413056554.9,923.9964416,1.092273645,17368.75966,17757.33308,4850.117512,0.897988701
0,370,,403967070.7,917.1684656,1.080424185,19053.23286,13693.79915,12362.88084,0.947109708
0,371,,408784778.8,920.8001146,1.087556164,17157.59753,20979.26615,6774.174024,0.929908668
0,372,,410118653.5,921.8005584,1.135450035,17587.46347,17379.71122,12740.34789,0.941532906
0,373,,408824175.9,920.8296947,1.010669527,15284.78406,20161.09373,9365.240825,0.939276865
0,374,,408435832.6,920.5380361,1.060835284,18400.16358,20162.93824,10327.18489,0.941232309
0,375,,408993020.8,920.9564452,1.131602285,18598.93288,15377.7466,6264.432644,0.922910543
0,376,,407687286.9,919.9753314,1.098680782,14361.57657,19183.38756,10410.65097,0.942585654
0,377,,407918041.6,920.1488702,1.113781712,21712.59887,18078.00536,14842.51896,0.956376644
0,378,,412904594.5,923.8831173,1.138150813,19315.76921,14807.86634,8469.851155,0.922893753
0,379,,406803665.2,919.310199,1.067543999,13920.73843,15222.68087,7199.99719,0.944185589
0,380,,413743190.9,924.5081536,1.04703252,15987.69632,17254.35232,2987.686682,0.898314145
0,381,,404580540.5,917.6325056,1.106851895,21338.61284,19344.70253,9581.505553,0.939941938
0,382,,411024787.9,922.478948,1.050589127,18919.06681,16896.30727,11003.07371,0.940542676
0,383,,415048924.8,925.4796854,1.133854602,18228.13133,18206.90585,6547.533722,0.906637256
0,384,,409133724.9,921.062044,1.064555681,13914.88032,15092.66543,14290.69195,0.946258355
0,385,,414142790.5,924.8056926,1.060509288,16456.29624,17076.26431,8457.663294,0.924150333
0,386,,405497931.2,918.3255625,1.059626968,17823.939,21839.72989,9040.842417,0.94295106
0,387,,410540765.8,922.1167026,1.050738126,14861.73299,17685.93007,13098.35857,0.953838555
0,388,,413540577,924.3572156,1.0805216,17835.5988,15715.99615,9240.712351,0.927273062
0,389,,410214332.3,921.8722367,1.014995236,20051.80798,15404.59404,13181.93221,0.941495047
0,390,,411446900.1,922.7946276,1.052891569,14817.45493,18284.68609,10223.68872,0.938407236
0,391,,404186569.1,917.3345522,1.050709532,15835.07308,21617.40101,10359.97412,0.941781037
0,392,,413450526.4,924.2901162,1.119358913,16885.07563,20866.67444,3300.734639,0.904215319
0,393,,410636444.6,922.1883318,1.044284752,15566.03622,18265.09162,12016.69736,0.946577072
0,394,,410923480.9,922.4031527,1.06699057,19075.56539,16785.30939,11899.3748,0.945263024
0,395,,412004088.3,923.2109943,1.062506677,15000.62591,15360.62232,7742.355968,0.932385939
0,396,,411508809.9,922.8409091,1.020213903,19474.89605,18961.01922,9731.233267,0.937762501
0,397,,406764268,919.280521,1.079997288,13354.80916,18033.16989,14142.17448,0.965652167
0,398,,416652951.5,926.670377,1.059716138,19771.63251,18146.12674,7359.047852,0.918526127
0,399,,408857944.9,920.8550476,1.061855206,18040.25968,14263.24678,13570.54781,0.958751121
0,400,,411261170.7,922.6557552,1.087722285,16728.03738,16720.31413,14038.43424,0.951310674
0,401,,411019159.7,922.4747375,1.050211596,17034.02611,15972.27574,12653.54416,0.952077554
0,402,,408036233,920.2377305,1.031747708,13880.09325,17700.45064,13470.37715,0.963305989
0,403,,414885708.1,925.3583555,1.119893792,17339.02507,19396.50546,8967.585834,0.935288104
0,404,,410276242.1,921.9186109,1.045362585,18665.37905,16525.50966,13554.43073,0.954795199
0,405,,416219582.9,926.3489831,1.108689766,17779.56407,16073.13117,3950.020641,0.905340523
0,406,,414075252.5,924.7554178,1.10556641,18518.22695,20806.59942,7710.753569,0.931821403
0,407,,410400061.7,922.0113452,1.013553026,19442.67256,16140.66616,11283.00677,0.946835763
0,408,,412037857.3,923.2362166,1.049954141,14052.59306,18432.1421,12928.42549,0.94903674
0,409,,418268234.4,927.8663402,1.183098458,19810.98543,15211.27246,7753.717027,0.924228676
0,410,,414272238.3,924.9020375,1.102883817,18764.41709,19793.13031,8621.87863,0.93323887
0,411,,407051304.4,919.4967026,1.061807597,13872.62194,20055.29983,12380.09065,0.949091447
0,412,,413518064.3,924.3404416,1.164846699,21184.28349,15559.3881,12081.638,0.930943001
0,413,,434077746,939.4124242,1.115376914,16925.78936,19755.49171,13238.8438,0.932944873
0,414,,413225399.8,924.122325,1.068637873,14841.87978,15526.72789,9743.92455,0.942022666
0,415,,425410374,933.1178229,1.47904452,14139.60943,15039.47476,11304.2841,0.918803359
0,416,,410962878.1,922.4326301,1.046170161,18494.54465,15068.19522,13638.72251,0.951614795
0,417,,415696163.7,925.9605085,1.112050582,16186.65018,14916.04061,9484.638955,0.928362786
0,418,,410945993.6,922.4199972,1.029669942,20320.75558,15689.07323,14048.03125,0.951889802
0,419,,439508923.9,943.3141703,1.601185001,20882.26059,17885.79018,11565.48606,0.901024017
0,420,,417846122.2,927.5541038,1.026706602,17434.15169,16084.30273,7290.145416,0.919635409
0,421,,412814543.9,923.815949,1.034038036,16754.6986,20307.15008,11938.093,0.949673294
0,422,,415499177.9,925.8142239,1.169971662,14693.56225,14710.60385,7176.067882,0.938635551
0,423,,416000084.5,926.1861141,1.029277428,17317.22781,15808.17915,3195.468507,0.903794496
0,424,,422494985.3,930.9813452,1.193103356,16198.20435,18786.76169,9284.354626,0.920070186
0,425,,411491925.5,922.8282874,1.093343807,15218.39799,17016.1589,14725.20957,0.96468321
0,426,,422528754.3,931.0061482,1.074908604,17970.8437,16847.11767,4605.4096,0.89660789
0,427,,408931111,920.9099741,1.053168832,20779.31684,17194.11326,14777.71391,0.97248968
0,428,,408959251.8,920.9310979,1.11940455,21678.14043,17558.66509,7988.506537,0.933548037
0,429,,417024410.3,926.9456802,1.133943187,17422.58019,15809.22293,5720.413258,0.921446446
0,430,,418915473.2,928.3446948,1.241840648,15344.07001,14940.70885,13360.33623,0.936303892
0,431,,413450526.4,924.2901162,1.062174274,14870.89912,15662.84061,4664.521906,0.916776328
0,432,,416422196.8,926.499273,1.14827556,16462.19215,17389.54527,13485.51637,0.947870319
0,433,,414570530.9,925.1239731,1.080948813,17183.23503,19495.91515,10597.28349,0.939234394
0,434,,408492114.3,920.5803169,1.051536846,17928.02609,13376.84174,13772.27669,0.957784208
0,435,,410726495.2,922.2557374,1.04982044,20204.43973,17899.59597,14649.41901,0.969701222
0,436,,414559274.6,925.1156001,1.0902647,15798.9695,18178.64499,13003.33919,0.951920814
0,437,,419365726.3,928.6771727,1.08810836,17160.34008,19403.98511,6142.755041,0.919505608
0,438,,412274240.2,923.4127339,1.050299322,19899.75133,20309.13784,11168.41063,0.949599869
0,439,,415651138.4,925.9270761,1.117523734,19458.85051,15003.69065,6290.964538,0.929357966
0,440,,411007903.4,922.4663163,1.030903184,14946.77166,18005.08095,14617.37815,0.968677684
0,441,,413709421.9,924.4830007,1.117758365,14094.22904,16369.65133,12886.82806,0.947084445
0,442,,414283494.6,924.9104143,1.045014864,15105.83502,15116.92687,12523.19213,0.940166656
0,443,,417485919.7,927.2874959,1.060914897,15869.09113,16916.57908,10740.90326,0.93859196
0,444,,411925294,923.152137,1.044571931,14789.39083,18992.43799,14368.98387,0.969235705
0,445,,419270047.5,928.606541,1.015311825,17427.21948,17573.51473,9657.949465,0.932297145
0,446,,417930544.6,927.6165679,1.082984498,17140.99499,16704.42196,3332.154365,0.904358574
0,447,,419557083.9,928.8184037,1.09429342,18258.06547,15379.89033,5410.414235,0.914303782
0,448,,409904783.3,921.6402958,1.047908085,14099.94854,14969.53874,8021.092017,0.932896376
0,449,,410974134.4,922.4410519,1.02609885,21492.60696,16271.61958,14345.90028,0.963004628
0,450,,421251161.1,930.0668449,1.083652702,17044.4443,15473.18198,8593.398662,0.914319943
0,451,,412313637.3,923.4421469,1.087130274,18353.93105,13447.739,14557.92241,0.961939175
0,452,,417288934,927.1416298,1.063638327,15242.99278,14973.47173,9092.201474,0.945054411
0,453,,417722302.6,927.4624746,1.04836556,19018.2477,15380.33775,11601.43372,0.94864053
0,454,,418707231.2,928.1908432,1.071698363,19556.04887,17488.14891,3509.252118,0.911690254
0,455,,417378984.6,927.2083171,1.041295033,17613.53046,20471.37023,4646.490983,0.919461417
0,456,,420913471.3,929.8182536,1.112810262,18235.90548,19091.72849,9013.040704,0.933309512
0,457,,747504548.8,1126.00004,2.420878904,16565.25588,17066.98126,2017.162904,0.141233558
0,458,,423226646.6,931.5184483,1.031960154,17326.75682,19508.54126,5013.854931,0.913995517
0,459,,417097576.4,926.9998873,1.12548178,17596.41307,21888.47151,8163.609629,0.93043938
0,460,,416382799.6,926.4700538,1.045833107,19067.41464,14564.58269,12045.23326,0.950241566
0,461,,417463407,927.2708278,1.058850483,16931.26925,14013.17987,10576.99917,0.948162272
0,462,,419877889.2,929.0550771,1.016537746,18044.89014,20260.80586,8983.706657,0.928318875
0,463,,420660204,929.6317229,1.071302473,19507.01507,19764.33749,9258.303819,0.9377647
0,464,,416878078,926.8372469,1.141595662,21195.23548,15626.16204,13769.32105,0.945495471
0,465,,413478667.2,924.3110858,1.064888772,20585.6486,20524.845,10255.58967,0.942329023
0,466,,416281492.7,926.3949102,1.110754158,16076.11866,21689.55311,11229.94096,0.95184513
0,467,,424538008.7,932.4795555,1.057794972,15724.92315,16074.14918,5112.619464,0.908973706
0,468,,422860815.9,931.2499742,1.115356702,19108.89377,17712.74265,11986.38667,0.945433511
0,469,,422309255.9,930.8449049,1.017931674,17607.35606,14839.38924,9059.517966,0.935908117
0,470,,415600484.9,925.8894617,1.057467356,13279.07026,16344.14574,13463.25251,0.946587604
0,471,,422117898.3,930.7042883,1.249137551,20546.6906,20543.37002,7194.231727,0.922182221
0,472,,420226835.4,929.3123744,1.082292603,15634.76173,16606.69151,11932.35785,0.952156684
0,473,,421408749.7,930.1828087,1.113282025,15361.72321,16237.98409,11108.56484,0.934427156
0,474,,416889334.3,926.8455889,1.047748597,16141.67325,14591.3992,6118.420615,0.928652049
0,475,,429760944.5,936.2879651,1.324222588,17772.25224,13366.78405,12275.48753,0.930289157
0,476,,412454341.4,923.5471781,1.03496539,15313.96009,13920.1028,10469.53829,0.939051588
0,477,,423924538.8,932.0301856,1.162844501,17184.14434,13946.7279,7101.500603,0.928189424
0,478,,424729366.2,932.6196373,1.045862291,16285.71652,16721.64243,3687.964975,0.902894728
0,479,,427115707.6,934.3630171,1.066024135,16094.12762,19229.33443,7775.935516,0.921286554
0,480,,420648947.6,929.6234309,1.073734718,19263.58979,18598.13639,13814.92391,0.954472038
0,481,,423029660.8,931.3739045,1.063854821,18783.03076,16603.562,10120.04794,0.939387384
0,482,,421965937.9,930.5925918,1.092421082,18760.32461,15743.00658,4699.296233,0.905687971
0,483,,419939799,929.100737,1.118667556,20546.36013,18544.16723,4262.031641,0.925781266
0,484,,421510056.7,930.2573416,1.06390306,14561.80186,20812.25778,7904.613974,0.942846502
0,485,,416298377.2,926.407435,1.016503797,16103.19215,14467.87295,15014.90089,0.968076314
0,486,,427239527.2,934.4532981,1.087798138,15857.89927,15987.84832,4100.939083,0.901768332
0,487,,424791276,932.6649489,1.068325004,16819.11505,19276.41681,9750.620743,0.930447036
0,488,,421712670.6,930.4063715,1.022211579,14055.53265,17640.5612,7475.844211,0.933534231
0,489,,426226457.8,933.7141223,1.10978251,18517.94349,17625.4944,3467.539136,0.897362921
0,490,,424622431.1,932.5413615,1.061097896,19871.10654,17796.00711,5510.38228,0.927222367
0,491,,427712293,934.7978469,1.12882332,20037.23613,18688.2751,8413.209721,0.921281804
0,492,,426187060.6,933.6853529,1.144064901,16117.64646,19843.50535,2987.784049,0.8918529
0,493,,421189251.3,930.0212798,1.158026083,16889.23158,13395.19791,12234.37948,0.953900443
0,494,,421859002.8,930.5139746,1.08122,19045.32805,19866.82159,11719.3255,0.948887249
0,495,,417333959.3,927.1749746,1.106942244,14457.73702,20733.32448,12597.31535,0.943618636
0,496,,422686342.9,931.1218781,1.046981133,17190.13376,17915.54356,13689.19785,0.946859715
0,497,,427672895.8,934.7691442,1.161801237,15798.69052,19962.9213,4981.362573,0.916993599
0,498,,422174180,930.7456505,1.069527752,19606.1511,19384.41387,11140.32715,0.943515333
0,499,,428725362.4,935.5353118,1.034346443,19009.94574,18094.21648,5177.196459,0.89899509
0,500,,421363724.4,930.1496791,1.071467915,20429.30362,15857.51043,12475.44895,0.942938063
0,501,,424689969.1,932.5908004,1.159763183,15634.21645,19625.9173,13408.94754,0.951890524
0,502,,425854999,933.4427977,1.05144201,16412.74981,15698.91305,3418.594884,0.899734385
0,503,,421678901.6,930.3815365,1.035972748,19672.57153,16340.65042,13846.62342,0.95724765
0,504,,420575781.5,929.5695294,1.090901765,19263.87438,13821.94849,8308.948291,0.93043855
0,505,,421082316.2,929.9425659,1.054540134,13132.01518,17393.2999,9818.685385,0.951546822
0,506,,426277111.2,933.7511089,1.131718348,17204.99755,17433.57149,10578.13106,0.93571154
0,507,,423710668.6,931.8734226,1.052422921,20689.72963,16671.26799,9190.126742,0.940238592
0,508,,426665454.5,934.0345754,1.089296317,18177.51798,15071.4397,9773.268304,0.925870771
0,509,,423322325.3,931.5886391,1.140421711,16635.44641,13440.74169,9914.719647,0.940287834
0,510,,421279302,930.0875548,1.039303909,13861.60869,17906.30184,10236.31664,0.938330163
0,511,,427036913.3,934.3055565,1.10739864,19334.30943,15922.16255,6371.398192,0.91271914
0,512,,423631874.3,931.8156545,1.084866578,18934.80116,20912.0405,10265.36136,0.936770071
0,513,,423277300,931.5556095,1.123953751,16107.53466,20908.35254,11682.4233,0.950714517
0,514,,423339209.8,931.6010246,1.111866447,15925.90464,20542.65295,4306.685613,0.924666837
0,515,,421149854.2,929.9922815,1.052330363,19869.21435,14132.05089,12212.68525,0.943625444
0,516,,427391487.6,934.5640736,1.040483481,19912.14581,16516.10043,6801.794197,0.912341847
0,517,,428246968.5,935.1872094,1.048965848,15991.84422,18415.30889,8506.614546,0.927375219
0,518,,426378418.2,933.8250733,1.066331626,18102.36968,15928.44567,10124.32677,0.929147116
0,519,,680737644,1091.424541,1.866835019,17690.72713,17118.32343,2023.624173,0.208155196
0,520,,428280737.5,935.2117899,1.091309357,15205.05426,17586.98341,9772.471831,0.936774315
0,521,,424706853.6,932.6031593,1.095612162,18149.57021,14684.05625,12029.90038,0.949933259
0,522,,433115330,938.7176374,1.060861115,17861.54442,17765.24621,7265.263779,0.911899041
0,523,,421420006,930.1910907,1.05381883,20783.70981,15033.59232,8052.191434,0.92140963
0,524,,423907654.4,932.0178115,1.086713393,18828.53024,21504.96346,7176.611531,0.942005925
0,525,,423834488.2,931.9641865,1.021797793,14474.01029,15764.83446,12277.41044,0.944803487
0,526,,428201943.2,935.1544335,1.047766,18908.29089,16711.84361,6032.431402,0.906970317
0,527,,426023843.9,933.5661466,1.051747751,19082.89378,15763.99414,5551.511164,0.917509914
0,528,,425342836.1,933.0684398,1.025050553,14192.20926,16952.55624,8672.981898,0.934853308
0,529,,427093195,934.3466005,1.128248104,15545.94064,19225.21879,4467.382588,0.89828841
0,530,,425376605.1,933.093132,1.073486932,17857.97191,19253.57285,13012.55448,0.947440141
0,531,,433779453.3,939.1971908,1.061155012,18240.63433,18953.80226,2810.632339,0.892862222
0,532,,427115707.6,934.3630171,1.048163322,17477.39939,20983.74068,9206.810253,0.941946581
0,533,,421329955.4,930.1248304,1.044934774,16017.66476,13653.24246,12335.43619,0.952931634
0,534,,425545450,933.2165734,1.076688702,15977.22287,15351.44143,12822.28917,0.946556759
0,535,,423958307.8,932.0549328,1.093873404,14196.17899,16867.03034,5802.896652,0.936547835
0,536,,426609172.9,933.993504,1.026168085,19236.78397,17172.32367,12760.22602,0.951797391
0,537,,432197939.3,938.0543964,1.058503874,17121.59232,15277.4131,5032.634023,0.909744275
0,538,,867632072.8,1183.347575,4.461684863,15936.13512,18283.83534,2223.511,0.253663967
0,539,,422798906.1,931.2045248,1.088582137,18351.14135,13456.66936,12943.08754,0.939804147
0,540,,428837925.7,935.6171806,1.068885992,14414.38803,16165.23538,9154.016256,0.934179124
0,541,,656677244.6,1078.411346,2.714985608,17152.53312,18018.75799,2139.796403,0.289775804
0,542,,427594101.5,934.7117335,1.018085544,18132.24681,17299.89348,10671.05209,0.941926774
0,543,,424689969.1,932.5908004,1.184416955,21597.02515,18478.64121,9584.170739,0.930474617
0,544,,422258602.4,930.807687,1.075914175,21200.47191,19687.66583,12983.18852,0.960297561
0,545,,425416002.2,933.1219379,1.073509867,19805.43335,20061.07717,12225.26782,0.941217075
0,546,,430335017.2,936.704676,1.134919738,15030.27109,16817.90137,10460.10391,0.937632808
0,547,,425669269.6,933.3070763,1.064771505,20922.13186,18182.07569,10726.42652,0.943670723
0,548,,429907276.8,936.3942207,1.101518053,15730.16477,19125.57157,5398.684044,0.923221585
0,549,,430667078.8,936.9455454,1.019487978,19190.92895,18923.07426,8840.682585,0.930438119
0,550,,430385670.7,936.7414268,1.047729108,19754.08742,18102.97251,9998.121125,0.939456819
0,551,,432681961.4,938.404444,1.02541707,18503.32431,17316.80276,2584.106807,0.896391125
0,552,,431561956.9,937.5940525,1.177795726,19788.71837,18295.4502,3823.271859,0.907337124
0,553,,425354092.4,933.0766707,1.049606523,14473.60307,19361.32786,12531.66703,0.952326581
0,554,,426766761.5,934.1084949,1.03274811,19952.66747,16891.97255,12221.43398,0.949978286
0,555,,430402555.2,936.7536764,1.043684998,16595.31866,15343.22576,5798.691612,0.9321306
0,556,,428055610.9,935.0478959,1.089773731,19577.1936,20220.22926,10286.37887,0.935290393
0,557,,428579030.1,935.4288609,1.024472101,15541.76094,18172.85779,6656.702869,0.922828395
0,558,,422528754.3,931.0061482,1.054168603,21429.30721,18885.41606,10349.99731,0.93883676
0,559,,430346273.5,936.712843,1.074944379,17978.22156,19900.82421,2872.351788,0.893159833
0,560,,432034722.6,937.9362981,1.125777603,15762.04619,16765.10751,9845.44314,0.932208977
0,561,,427464653.8,934.6174006,1.054801973,14601.82892,18269.60602,13796.34682,0.951182217
0,562,,423958307.8,932.0549328,1.068094906,21690.35543,17905.22338,10253.56205,0.951898559
0,563,,431432509.1,937.5002988,1.079745249,14965.88141,17471.77069,8855.432861,0.934613659
0,564,,425815601.8,933.4140116,1.065575288,14540.44712,16500.43989,14415.00431,0.96245414
0,565,,425854999,933.4427977,1.061571348,17951.69225,13458.42156,7198.674115,0.944185444
0,566,,431719545.4,937.7081621,1.194486752,16159.36375,13891.35721,9218.389432,0.928899646
0,567,,426136407.1,933.6483611,1.051361048,21408.54281,18877.70994,7194.673037,0.939216284
0,568,,429327575.9,935.9731433,1.02463931,18502.13517,14353.85148,8473.13955,0.944347838
0,569,,427633498.7,934.7404397,1.08057958,18619.55295,20833.11533,13119.52918,0.953895715
0,570,,427504050.9,934.6461126,1.011158286,14547.23392,20310.96025,8829.398324,0.934979077
0,571,,424813788.7,932.6814248,1.025674526,14656.92945,14337.87811,12802.52844,0.946295504
0,572,,430385670.7,936.7414268,1.074529521,17691.89452,14360.00348,10113.90372,0.944287807
0,573,,425337207.9,933.0643243,1.033904604,16366.11692,21774.6793,12099.30873,0.956427381
0,574,,430886577.2,937.1046963,1.107200335,14383.63831,18939.00423,6492.842538,0.92779249
0,575,,425995703.1,933.5455907,1.053856585,17683.23528,13376.68646,11320.0739,0.950995376
0,576,,425624244.3,933.2741681,1.025092184,19492.22143,20893.41289,11921.19332,0.95096607
0,577,,426423443.5,933.8579426,1.060825428,21268.104,15810.19228,7955.681238,0.929693405
0,578,,439255656.5,943.1329403,1.14609263,16906.04012,17760.98565,7114.776989,0.919666403
0,579,,432378040.6,938.1846772,1.247739543,16846.578,21893.02692,13800.02479,0.952833522
0,580,,433087189.2,938.6973065,1.074184684,15696.42698,14832.6424,7187.765884,0.925518668
0,581,,431044165.8,937.2189251,1.099113701,14419.84275,16264.12316,10070.64657,0.932114464
0,582,,433920157.4,939.2987283,1.154046635,16506.54568,17053.59908,11439.83234,0.943716391
0,583,,426209573.3,933.7017928,1.063592407,13272.66617,18677.40892,8685.265417,0.945604328
0,584,,427858625.2,934.9044415,1.035727418,17606.18245,13387.41168,10402.42482,0.952562507
0,585,,947535111.4,1218.612316,2.815121765,14293.09045,18387.0407,2391.827595,0.172911519
0,586,,436362780.4,941.0579313,1.072434945,17771.89119,19229.17871,7219.761095,0.922594973
0,587,,431297433.2,937.4024488,1.098593407,18800.49665,13819.61971,7171.927361,0.932563171
0,588,,431668892,937.6714871,1.159904465,19640.33589,15125.04464,13985.16364,0.950295197
0,589,,437004391.1,941.518937,1.070682398,16862.10063,18792.47142,8419.382039,0.919109915
0,590,,433801966,939.2134383,1.046916746,17450.73415,18019.20779,12073.74532,0.946000659
